sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:16:32.797746152+02:00,76467797,0.000712
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:24:13.797746152+02:00,76467797,0.004719
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:17:54.797746152+02:00,76467797,0.004598
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:09.797746152+02:00,76464797,0.000156
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:23:33.797746152+02:00,76463797,0.003243
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:16:53.797746152+02:00,76462797,0.000623
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:16:33.797746152+02:00,76462797,0.000537
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:21:34.797746152+02:00,76462797,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:18.797746152+02:00,76462797,0.000189
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:23:26.797746152+02:00,76462797,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:19.797746152+02:00,76462797,0.000193
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:16.797746152+02:00,76458797,0.000182
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:04.797746152+02:00,76457797,0.000137
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:14:59.797746152+02:00,76455797,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:23:24.797746152+02:00,76455797,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:12.797746152+02:00,76448797,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:20.797746152+02:00,76446797,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:04.797746152+02:00,76446797,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:08.797746152+02:00,76445797,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:05.797746152+02:00,76415797,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:24.797746152+02:00,76405797,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:11.797746152+02:00,76393797,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:24.797746152+02:00,76385797,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:09.797746152+02:00,76379797,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:22.797746152+02:00,76373797,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:15.797746152+02:00,76369797,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:21.797746152+02:00,76368797,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:23.797746152+02:00,76365797,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:24.797746152+02:00,76362797,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:04.797746152+02:00,76361797,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:01.797746152+02:00,76350797,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:16.797746152+02:00,76343797,0.000197
engine,job-119,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:02.797746152+02:00,76343797,0.000141
engine,job-121,small-4,2025-10-19T17:02:07+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:07.797746152+02:00,76340797,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:20.797746152+02:00,76339797,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:17.797746152+02:00,76336797,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-20T14:14:27.797746152+02:00,2025-10-20T14:15:15.797746152+02:00,76331797,0.000193
engine,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-20T14:14:59.797746152+02:00,2025-10-20T14:15:36.797746152+02:00,76358797,0.000158
engine,job-136,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:15:01.797746152+02:00,2025-10-20T14:15:47.797746152+02:00,76359797,0.000185
engine,job-137,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:15:02.797746152+02:00,2025-10-20T14:15:59.797746152+02:00,76360797,0.000230
engine,job-144,gpu-0,2025-10-19T17:02:27+02:00,2025-10-20T14:15:04.797746152+02:00,2025-10-20T14:15:44.797746152+02:00,76357797,0.000080
engine,job-147,small-0,2025-10-19T17:02:29+02:00,2025-10-20T14:15:04.797746152+02:00,2025-10-20T14:15:42.797746152+02:00,76355797,0.000153
engine,job-151,small-3,2025-10-19T17:02:35+02:00,2025-10-20T14:15:04.797746152+02:00,2025-10-20T14:15:52.797746152+02:00,76349797,0.000193
engine,job-158,small-0,2025-10-19T17:02:45+02:00,2025-10-20T14:15:05.797746152+02:00,2025-10-20T14:15:38.797746152+02:00,76340797,0.000133
engine,job-160,small-4,2025-10-19T17:02:47+02:00,2025-10-20T14:15:07.797746152+02:00,2025-10-20T14:15:46.797746152+02:00,76340797,0.000157
engine,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:15:08.797746152+02:00,2025-10-20T14:15:48.797746152+02:00,76341797,0.000161
engine,job-164,gpu-0,2025-10-19T17:02:50+02:00,2025-10-20T14:15:09.797746152+02:00,2025-10-20T14:16:03.797746152+02:00,76339797,0.000109
engine,job-172,small-1,2025-10-19T17:02:57+02:00,2025-10-20T14:15:09.797746152+02:00,2025-10-20T14:15:52.797746152+02:00,76332797,0.000173
engine,job-176,small-1,2025-10-19T17:03:02+02:00,2025-10-20T14:15:11.797746152+02:00,2025-10-20T14:15:50.797746152+02:00,76329797,0.000157
engine,job-180,med-0,2025-10-19T17:03:04+02:00,2025-10-20T14:15:12.797746152+02:00,2025-10-20T14:16:08.797746152+02:00,76328797,0.000239
engine,job-181,small-2,2025-10-19T17:03:05+02:00,2025-10-20T14:15:15.797746152+02:00,2025-10-20T14:15:51.797746152+02:00,76330797,0.000145
engine,job-183,small-4,2025-10-19T17:03:05+02:00,2025-10-20T14:15:15.797746152+02:00,2025-10-20T14:16:10.797746152+02:00,76330797,0.000222
engine,job-184,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:15:16.797746152+02:00,2025-10-20T14:15:50.797746152+02:00,76331797,0.000070
engine,job-187,small-3,2025-10-19T17:03:09+02:00,2025-10-20T14:15:16.797746152+02:00,2025-10-20T14:16:10.797746152+02:00,76327797,0.000218
engine,job-189,small-4,2025-10-19T17:03:12+02:00,2025-10-20T14:15:17.797746152+02:00,2025-10-20T14:15:55.797746152+02:00,76325797,0.000153
engine,job-190,gpu-0,2025-10-19T17:03:12+02:00,2025-10-20T14:15:18.797746152+02:00,2025-10-20T14:16:09.797746152+02:00,76326797,0.000106
engine,job-191,gpu-0,2025-10-19T17:03:13+02:00,2025-10-20T14:15:19.797746152+02:00,2025-10-20T14:16:16.797746152+02:00,76326797,0.000119
engine,job-197,med-1,2025-10-19T17:03:27+02:00,2025-10-20T14:15:20.797746152+02:00,2025-10-20T14:16:11.797746152+02:00,76313797,0.000218
engine,job-202,small-4,2025-10-19T17:03:36+02:00,2025-10-20T14:15:20.797746152+02:00,2025-10-20T14:16:08.797746152+02:00,76304797,0.000193
engine,job-206,small-2,2025-10-19T17:03:44+02:00,2025-10-20T14:15:21.797746152+02:00,2025-10-20T14:16:05.797746152+02:00,76297797,0.000177
engine,job-208,small-1,2025-10-19T17:03:44+02:00,2025-10-20T14:15:22.797746152+02:00,2025-10-20T14:15:54.797746152+02:00,76298797,0.000129
engine,job-211,small-2,2025-10-19T17:03:46+02:00,2025-10-20T14:15:23.797746152+02:00,2025-10-20T14:15:56.797746152+02:00,76297797,0.000133
engine,job-214,small-0,2025-10-19T17:03:51+02:00,2025-10-20T14:15:24.797746152+02:00,2025-10-20T14:16:07.797746152+02:00,76293797,0.000173
engine,job-215,small-1,2025-10-19T17:03:53+02:00,2025-10-20T14:15:24.797746152+02:00,2025-10-20T14:16:00.797746152+02:00,76291797,0.000145
engine,job-216,small-2,2025-10-19T17:03:53+02:00,2025-10-20T14:15:24.797746152+02:00,2025-10-20T14:16:17.797746152+02:00,76291797,0.000213
engine,job-218,med-0,2025-10-19T17:03:55+02:00,2025-10-20T14:15:36.797746152+02:00,2025-10-20T14:16:21.797746152+02:00,76301797,0.000192
engine,job-220,small-0,2025-10-19T17:03:56+02:00,2025-10-20T14:15:38.797746152+02:00,2025-10-20T14:16:24.797746152+02:00,76302797,0.000185
engine,job-229,small-0,2025-10-19T17:04:08+02:00,2025-10-20T14:15:42.797746152+02:00,2025-10-20T14:16:39.797746152+02:00,76294797,0.000230
engine,job-230,gpu-0,2025-10-19T17:04:11+02:00,2025-10-20T14:15:44.797746152+02:00,2025-10-20T14:16:36.797746152+02:00,76293797,0.000117
engine,job-237,small-4,2025-10-19T17:04:16+02:00,2025-10-20T14:15:46.797746152+02:00,2025-10-20T14:16:28.797746152+02:00,76290797,0.000169
engine,job-238,small-3,2025-10-19T17:04:16+02:00,2025-10-20T14:15:47.797746152+02:00,2025-10-20T14:16:45.797746152+02:00,76291797,0.000234
engine,job-243,small-0,2025-10-19T17:04:21+02:00,2025-10-20T14:15:48.797746152+02:00,2025-10-20T14:16:18.797746152+02:00,76287797,0.000121
engine,job-248,gpu-0,2025-10-19T17:04:25+02:00,2025-10-20T14:15:50.797746152+02:00,2025-10-20T14:16:24.797746152+02:00,76285797,0.000078
engine,job-250,small-1,2025-10-19T17:04:26+02:00,2025-10-20T14:15:50.797746152+02:00,2025-10-20T14:16:44.797746152+02:00,76284797,0.000218
engine,job-255,small-2,2025-10-19T17:04:30+02:00,2025-10-20T14:15:51.797746152+02:00,2025-10-20T14:16:34.797746152+02:00,76281797,0.000173
engine,job-259,small-1,2025-10-19T17:04:37+02:00,2025-10-20T14:15:52.797746152+02:00,2025-10-20T14:16:27.797746152+02:00,76275797,0.000141
engine,job-271,small-3,2025-10-19T17:04:42+02:00,2025-10-20T14:15:52.797746152+02:00,2025-10-20T14:16:51.797746152+02:00,76270797,0.000238
engine,job-275,small-1,2025-10-19T17:04:49+02:00,2025-10-20T14:15:54.797746152+02:00,2025-10-20T14:16:32.797746152+02:00,76265797,0.000153
engine,job-276,small-4,2025-10-19T17:04:52+02:00,2025-10-20T14:15:55.797746152+02:00,2025-10-20T14:16:45.797746152+02:00,76263797,0.000201
engine,job-279,small-2,2025-10-19T17:04:57+02:00,2025-10-20T14:15:56.797746152+02:00,2025-10-20T14:16:34.797746152+02:00,76259797,0.000153
engine,job-281,small-3,2025-10-19T17:05:03+02:00,2025-10-20T14:15:59.797746152+02:00,2025-10-20T14:16:39.797746152+02:00,76256797,0.000161
engine,job-284,small-1,2025-10-19T17:05:04+02:00,2025-10-20T14:16:00.797746152+02:00,2025-10-20T14:16:58.797746152+02:00,76256797,0.000234
engine,job-288,gpu-0,2025-10-19T17:05:08+02:00,2025-10-20T14:16:03.797746152+02:00,2025-10-20T14:17:00.797746152+02:00,76255797,0.000135
engine,job-289,small-2,2025-10-19T17:05:08+02:00,2025-10-20T14:16:05.797746152+02:00,2025-10-20T14:17:00.797746152+02:00,76257797,0.000222
engine,job-293,small-0,2025-10-19T17:05:13+02:00,2025-10-20T14:16:07.797746152+02:00,2025-10-20T14:16:53.797746152+02:00,76254797,0.000185
engine,job-296,med-0,2025-10-19T17:05:17+02:00,2025-10-20T14:16:08.797746152+02:00,2025-10-20T14:16:48.797746152+02:00,76251797,0.000171
engine,job-297,small-4,2025-10-19T17:05:17+02:00,2025-10-20T14:16:08.797746152+02:00,2025-10-20T14:16:53.797746152+02:00,76251797,0.000181
engine,job-301,gpu-0,2025-10-19T17:05:21+02:00,2025-10-20T14:16:09.797746152+02:00,2025-10-20T14:16:48.797746152+02:00,76248797,0.000094
