sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:16:46.685173627+02:00,76481685,0.000712
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:24:27.685173627+02:00,76481685,0.004720
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:18:08.685173627+02:00,76481685,0.004599
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:23.685173627+02:00,76478685,0.000160
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:23:47.685173627+02:00,76477685,0.003323
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:17:07.685173627+02:00,76476685,0.000638
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:16:47.685173627+02:00,76476685,0.000551
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:21:48.685173627+02:00,76476685,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:32.685173627+02:00,76476685,0.000194
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:23:40.685173627+02:00,76476685,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:33.685173627+02:00,76476685,0.000198
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:30.685173627+02:00,76472685,0.000186
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:18.685173627+02:00,76471685,0.000141
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:13.685173627+02:00,76469685,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:23:38.685173627+02:00,76469685,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:26.685173627+02:00,76462685,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:34.685173627+02:00,76460685,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:18.685173627+02:00,76460685,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:22.685173627+02:00,76459685,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:19.685173627+02:00,76429685,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:38.685173627+02:00,76419685,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:25.685173627+02:00,76407685,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:38.685173627+02:00,76399685,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:23.685173627+02:00,76393685,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:36.685173627+02:00,76387685,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:29.685173627+02:00,76383685,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:35.685173627+02:00,76382685,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:37.685173627+02:00,76379685,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:38.685173627+02:00,76376685,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:18.685173627+02:00,76375685,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:15.685173627+02:00,76364685,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:41.685173627+02:00,2025-10-20T14:15:30.685173627+02:00,76357685,0.000197
engine,job-119,med-0,2025-10-19T17:02:04+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:15:48.685173627+02:00,76389685,0.000149
engine,job-121,small-3,2025-10-19T17:02:07+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:15:53.685173627+02:00,76386685,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:16:06.685173627+02:00,76385685,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:16:03.685173627+02:00,76382685,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:16:01.685173627+02:00,76377685,0.000193
engine,job-133,small-4,2025-10-19T17:02:21+02:00,2025-10-20T14:15:13.685173627+02:00,2025-10-20T14:15:50.685173627+02:00,76372685,0.000149
engine,job-136,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:15:15.685173627+02:00,2025-10-20T14:16:01.685173627+02:00,76373685,0.000185
engine,job-137,gpu-0,2025-10-19T17:02:22+02:00,2025-10-20T14:15:18.685173627+02:00,2025-10-20T14:16:15.685173627+02:00,76376685,0.000119
engine,job-144,small-0,2025-10-19T17:02:27+02:00,2025-10-20T14:15:18.685173627+02:00,2025-10-20T14:15:58.685173627+02:00,76371685,0.000161
engine,job-147,small-3,2025-10-19T17:02:29+02:00,2025-10-20T14:15:18.685173627+02:00,2025-10-20T14:15:56.685173627+02:00,76369685,0.000153
engine,job-151,small-0,2025-10-19T17:02:35+02:00,2025-10-20T14:15:19.685173627+02:00,2025-10-20T14:16:07.685173627+02:00,76364685,0.000193
engine,job-158,small-0,2025-10-19T17:02:45+02:00,2025-10-20T14:15:22.685173627+02:00,2025-10-20T14:15:55.685173627+02:00,76357685,0.000133
engine,job-160,gpu-0,2025-10-19T17:02:47+02:00,2025-10-20T14:15:23.685173627+02:00,2025-10-20T14:16:02.685173627+02:00,76356685,0.000082
engine,job-161,small-1,2025-10-19T17:02:47+02:00,2025-10-20T14:15:23.685173627+02:00,2025-10-20T14:16:03.685173627+02:00,76356685,0.000161
engine,job-164,small-1,2025-10-19T17:02:50+02:00,2025-10-20T14:15:25.685173627+02:00,2025-10-20T14:16:19.685173627+02:00,76355685,0.000218
engine,job-172,med-0,2025-10-19T17:02:57+02:00,2025-10-20T14:15:26.685173627+02:00,2025-10-20T14:16:09.685173627+02:00,76349685,0.000184
engine,job-176,small-2,2025-10-19T17:03:02+02:00,2025-10-20T14:15:29.685173627+02:00,2025-10-20T14:16:08.685173627+02:00,76347685,0.000157
engine,job-180,gpu-0,2025-10-19T17:03:04+02:00,2025-10-20T14:15:30.685173627+02:00,2025-10-20T14:16:26.685173627+02:00,76346685,0.000121
engine,job-181,small-3,2025-10-19T17:03:05+02:00,2025-10-20T14:15:30.685173627+02:00,2025-10-20T14:16:06.685173627+02:00,76345685,0.000145
engine,job-183,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:15:32.685173627+02:00,2025-10-20T14:16:27.685173627+02:00,76347685,0.000119
engine,job-184,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:15:33.685173627+02:00,2025-10-20T14:16:07.685173627+02:00,76348685,0.000074
engine,job-187,med-1,2025-10-19T17:03:09+02:00,2025-10-20T14:15:34.685173627+02:00,2025-10-20T14:16:28.685173627+02:00,76345685,0.000231
engine,job-189,small-2,2025-10-19T17:03:12+02:00,2025-10-20T14:15:35.685173627+02:00,2025-10-20T14:16:13.685173627+02:00,76343685,0.000153
engine,job-190,small-1,2025-10-19T17:03:12+02:00,2025-10-20T14:15:36.685173627+02:00,2025-10-20T14:16:27.685173627+02:00,76344685,0.000205
engine,job-191,small-2,2025-10-19T17:03:13+02:00,2025-10-20T14:15:37.685173627+02:00,2025-10-20T14:16:34.685173627+02:00,76344685,0.000230
engine,job-197,small-0,2025-10-19T17:03:27+02:00,2025-10-20T14:15:38.685173627+02:00,2025-10-20T14:16:29.685173627+02:00,76331685,0.000205
