sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:16:07.659577874+02:00,76442659,0.000510
carbonscaler,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:23:48.659577874+02:00,76442659,0.004715
carbonscaler,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:17:29.659577874+02:00,76442659,0.004594
carbonscaler,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:44.659577874+02:00,76439659,0.000169
carbonscaler,job-4,med-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:23:08.659577874+02:00,76438659,0.006199
carbonscaler,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:16:28.659577874+02:00,76437659,0.000595
carbonscaler,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:16:08.659577874+02:00,76437659,0.000717
carbonscaler,job-7,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:21:09.659577874+02:00,76437659,0.005604
carbonscaler,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:53.659577874+02:00,76437659,0.000205
carbonscaler,job-9,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:23:01.659577874+02:00,76437659,0.008029
carbonscaler,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:54.659577874+02:00,76437659,0.000209
carbonscaler,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:51.659577874+02:00,76433659,0.000197
carbonscaler,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:39.659577874+02:00,76432659,0.000149
carbonscaler,job-16,small-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:34.659577874+02:00,76430659,0.000129
carbonscaler,job-26,small-1,2025-10-19T17:00:19+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:47.659577874+02:00,76423659,0.000181
carbonscaler,job-27,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:55.659577874+02:00,76421659,0.000213
carbonscaler,job-28,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:39.659577874+02:00,76421659,0.000149
carbonscaler,job-29,small-4,2025-10-19T17:00:22+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:43.659577874+02:00,76420659,0.000165
carbonscaler,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:19:18.659577874+02:00,76412659,0.002299
carbonscaler,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:40.659577874+02:00,76390659,0.000153
carbonscaler,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:59.659577874+02:00,76380659,0.000230
carbonscaler,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:46.659577874+02:00,76368659,0.000177
carbonscaler,job-80,small-3,2025-10-19T17:01:22+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:59.659577874+02:00,76360659,0.000230
carbonscaler,job-87,small-4,2025-10-19T17:01:28+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:44.659577874+02:00,76354659,0.000169
carbonscaler,job-95,med-0,2025-10-19T17:01:34+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:57.659577874+02:00,76348659,0.000235
carbonscaler,job-98,small-0,2025-10-19T17:01:38+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:50.659577874+02:00,76344659,0.000193
carbonscaler,job-100,small-1,2025-10-19T17:01:39+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:56.659577874+02:00,76343659,0.000218
carbonscaler,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:58.659577874+02:00,76340659,0.000226
carbonscaler,job-105,small-3,2025-10-19T17:01:45+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:59.659577874+02:00,76337659,0.000230
carbonscaler,job-108,small-4,2025-10-19T17:01:46+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:39.659577874+02:00,76336659,0.000149
carbonscaler,job-113,med-0,2025-10-19T17:01:57+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:36.659577874+02:00,76325659,0.000145
carbonscaler,job-118,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:02.659577874+02:00,2025-10-20T14:14:51.659577874+02:00,76318659,0.000174
carbonscaler,job-119,small-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:09.659577874+02:00,76350659,0.000141
carbonscaler,job-121,gpu-0,2025-10-19T17:02:07+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:14.659577874+02:00,76347659,0.000150
carbonscaler,job-122,gpu-0,2025-10-19T17:02:08+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:27.659577874+02:00,76346659,0.000199
carbonscaler,job-127,med-0,2025-10-19T17:02:11+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:24.659577874+02:00,76343659,0.000214
carbonscaler,job-130,med-1,2025-10-19T17:02:16+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:22.659577874+02:00,76338659,0.000205
carbonscaler,job-133,med-1,2025-10-19T17:02:21+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:11.659577874+02:00,76333659,0.000158
carbonscaler,job-136,med-2,2025-10-19T17:02:22+02:00,2025-10-20T14:14:34.659577874+02:00,2025-10-20T14:15:20.659577874+02:00,76332659,0.000196
carbonscaler,job-137,med-0,2025-10-19T17:02:22+02:00,2025-10-20T14:14:36.659577874+02:00,2025-10-20T14:15:33.659577874+02:00,76334659,0.000243
carbonscaler,job-144,small-4,2025-10-19T17:02:27+02:00,2025-10-20T14:14:39.659577874+02:00,2025-10-20T14:15:19.659577874+02:00,76332659,0.000161
carbonscaler,job-147,small-3,2025-10-19T17:02:29+02:00,2025-10-20T14:14:39.659577874+02:00,2025-10-20T14:15:17.659577874+02:00,76330659,0.000153
carbonscaler,job-151,small-4,2025-10-19T17:02:35+02:00,2025-10-20T14:14:39.659577874+02:00,2025-10-20T14:15:27.659577874+02:00,76324659,0.000193
carbonscaler,job-158,small-0,2025-10-19T17:02:45+02:00,2025-10-20T14:14:40.659577874+02:00,2025-10-20T14:15:13.659577874+02:00,76315659,0.000133
carbonscaler,job-160,small-4,2025-10-19T17:02:47+02:00,2025-10-20T14:14:43.659577874+02:00,2025-10-20T14:15:22.659577874+02:00,76316659,0.000157
carbonscaler,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:14:44.659577874+02:00,2025-10-20T14:15:24.659577874+02:00,76317659,0.000161
carbonscaler,job-164,small-4,2025-10-19T17:02:50+02:00,2025-10-20T14:14:44.659577874+02:00,2025-10-20T14:15:38.659577874+02:00,76314659,0.000218
carbonscaler,job-172,small-2,2025-10-19T17:02:57+02:00,2025-10-20T14:14:46.659577874+02:00,2025-10-20T14:15:29.659577874+02:00,76309659,0.000173
carbonscaler,job-176,small-1,2025-10-19T17:03:02+02:00,2025-10-20T14:14:47.659577874+02:00,2025-10-20T14:15:26.659577874+02:00,76305659,0.000157
carbonscaler,job-180,small-0,2025-10-19T17:03:04+02:00,2025-10-20T14:14:50.659577874+02:00,2025-10-20T14:15:46.659577874+02:00,76306659,0.000226
carbonscaler,job-181,small-3,2025-10-19T17:03:05+02:00,2025-10-20T14:14:51.659577874+02:00,2025-10-20T14:15:27.659577874+02:00,76306659,0.000145
carbonscaler,job-183,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:14:51.659577874+02:00,2025-10-20T14:15:46.659577874+02:00,76306659,0.000213
carbonscaler,job-184,small-1,2025-10-19T17:03:05+02:00,2025-10-20T14:14:53.659577874+02:00,2025-10-20T14:15:27.659577874+02:00,76308659,0.000137
carbonscaler,job-187,small-2,2025-10-19T17:03:09+02:00,2025-10-20T14:14:54.659577874+02:00,2025-10-20T14:15:48.659577874+02:00,76305659,0.000218
carbonscaler,job-189,small-2,2025-10-19T17:03:12+02:00,2025-10-20T14:14:55.659577874+02:00,2025-10-20T14:15:33.659577874+02:00,76303659,0.000153
carbonscaler,job-190,small-1,2025-10-19T17:03:12+02:00,2025-10-20T14:14:56.659577874+02:00,2025-10-20T14:15:47.659577874+02:00,76304659,0.000205
