sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:16:13.909815081+02:00,76448909,0.000711
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:23:54.909815081+02:00,76448909,0.004716
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:17:35.909815081+02:00,76448909,0.002416
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:50.909815081+02:00,76445909,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:23:14.909815081+02:00,76444909,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:16:34.909815081+02:00,76443909,0.000602
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:16:14.909815081+02:00,76443909,0.000717
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:21:15.909815081+02:00,76443909,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:59.909815081+02:00,76443909,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:23:07.909815081+02:00,76443909,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:15:00.909815081+02:00,76443909,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:16:18.909815081+02:00,76440909,0.000536
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:57.909815081+02:00,76439909,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:45.909815081+02:00,76438909,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:40.909815081+02:00,76436909,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:53.909815081+02:00,76429909,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:15:01.909815081+02:00,76427909,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:45.909815081+02:00,76427909,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:14:49.909815081+02:00,76426909,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:08.909815081+02:00,2025-10-20T14:19:24.909815081+02:00,76418909,0.002325
