sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:16:36.623500998+02:00,76471623,0.000537
carbonscaler,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:24:17.623500998+02:00,76471623,0.004719
carbonscaler,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:17:58.623500998+02:00,76471623,0.002517
carbonscaler,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:13.623500998+02:00,76468623,0.000169
carbonscaler,job-4,burst-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:23:37.623500998+02:00,76467623,0.005041
carbonscaler,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:16:37.623500998+02:00,76466623,0.000541
carbonscaler,job-7,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:21:38.623500998+02:00,76466623,0.004446
carbonscaler,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:22.623500998+02:00,76466623,0.000205
carbonscaler,job-9,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:23:30.623500998+02:00,76466623,0.006249
carbonscaler,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:23.623500998+02:00,76466623,0.000209
carbonscaler,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:20.623500998+02:00,76462623,0.000197
carbonscaler,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:08.623500998+02:00,76461623,0.000149
carbonscaler,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:03.623500998+02:00,76459623,0.000137
carbonscaler,job-17,med-1,2025-10-19T17:00:12+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:23:28.623500998+02:00,76459623,0.008950
carbonscaler,job-26,med-2,2025-10-19T17:00:19+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:16.623500998+02:00,76452623,0.000192
carbonscaler,job-27,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:24.623500998+02:00,76450623,0.000213
carbonscaler,job-28,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:08.623500998+02:00,76450623,0.000149
carbonscaler,job-29,small-2,2025-10-19T17:00:22+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:12.623500998+02:00,76449623,0.000165
carbonscaler,job-37,med-0,2025-10-19T17:00:33+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:24:11.623500998+02:00,76438623,0.007613
carbonscaler,job-40,med-2,2025-10-19T17:00:40+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:21:16.623500998+02:00,76431623,0.006033
carbonscaler,job-46,burst-0,2025-10-19T17:00:48+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:21:25.623500998+02:00,76423623,0.004311
carbonscaler,job-49,small-3,2025-10-19T17:00:52+02:00,2025-10-20T14:14:31.623500998+02:00,2025-10-20T14:15:09.623500998+02:00,76419623,0.000153
