sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:15:50.410288018+02:00,76425410,0.000710
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:23:31.410288018+02:00,76425410,0.004710
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:17:12.410288018+02:00,76425410,0.004590
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:27.410288018+02:00,76422410,0.000144
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:22:51.410288018+02:00,76421410,0.003003
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:16:11.410288018+02:00,76420410,0.000577
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:15:51.410288018+02:00,76420410,0.000498
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:20:52.410288018+02:00,76420410,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:36.410288018+02:00,76420410,0.000175
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:22:44.410288018+02:00,76420410,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:37.410288018+02:00,76420410,0.000179
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:34.410288018+02:00,76416410,0.000168
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:22.410288018+02:00,76415410,0.000127
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:17.410288018+02:00,76413410,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:22:42.410288018+02:00,76413410,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:30.410288018+02:00,76406410,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:38.410288018+02:00,76404410,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:22.410288018+02:00,76404410,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:13:45.410288018+02:00,2025-10-20T14:14:26.410288018+02:00,76403410,0.000165
