sched,job_id,node,submit,start,end,wait_ms,ci_cost
themis_base,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:16:08.996422521+02:00,76443996,0.000511
themis_base,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:23:49.996422521+02:00,76443996,0.004715
themis_base,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:17:30.996422521+02:00,76443996,0.004594
themis_base,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:45.996422521+02:00,76440996,0.000169
themis_base,job-4,med-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:23:09.996422521+02:00,76439996,0.006199
themis_base,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:16:29.996422521+02:00,76438996,0.000596
themis_base,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:16:09.996422521+02:00,76438996,0.000717
themis_base,job-7,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:21:10.996422521+02:00,76438996,0.005604
themis_base,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:54.996422521+02:00,76438996,0.000205
themis_base,job-9,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:23:02.996422521+02:00,76438996,0.008029
themis_base,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:55.996422521+02:00,76438996,0.000209
themis_base,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:52.996422521+02:00,76434996,0.000197
themis_base,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:40.996422521+02:00,76433996,0.000149
themis_base,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:35.996422521+02:00,76431996,0.000129
themis_base,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:48.996422521+02:00,76424996,0.000181
themis_base,job-27,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:56.996422521+02:00,76422996,0.000213
themis_base,job-28,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:40.996422521+02:00,76422996,0.000149
themis_base,job-29,small-2,2025-10-19T17:00:22+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:44.996422521+02:00,76421996,0.000165
themis_base,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:19:19.996422521+02:00,76413996,0.002304
themis_base,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:41.996422521+02:00,76391996,0.000153
themis_base,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:15:00.996422521+02:00,76381996,0.000230
themis_base,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:47.996422521+02:00,76369996,0.000177
themis_base,job-80,small-0,2025-10-19T17:01:22+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:15:00.996422521+02:00,76361996,0.000230
themis_base,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:45.996422521+02:00,76355996,0.000169
themis_base,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:58.996422521+02:00,76349996,0.000222
themis_base,job-98,small-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:51.996422521+02:00,76345996,0.000193
themis_base,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:57.996422521+02:00,76344996,0.000218
themis_base,job-101,small-0,2025-10-19T17:01:42+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:59.996422521+02:00,76341996,0.000226
themis_base,job-105,small-3,2025-10-19T17:01:45+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:15:00.996422521+02:00,76338996,0.000230
themis_base,job-108,gpu-0,2025-10-19T17:01:46+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:40.996422521+02:00,76337996,0.000131
themis_base,job-113,gpu-0,2025-10-19T17:01:57+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:37.996422521+02:00,76326996,0.000121
themis_base,job-118,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:03.996422521+02:00,2025-10-20T14:14:52.996422521+02:00,76319996,0.000174
themis_base,job-119,small-4,2025-10-19T17:02:04+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:10.996422521+02:00,76351996,0.000141
themis_base,job-121,med-1,2025-10-19T17:02:07+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:15.996422521+02:00,76348996,0.000171
themis_base,job-122,med-1,2025-10-19T17:02:08+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:28.996422521+02:00,76347996,0.000226
themis_base,job-127,med-0,2025-10-19T17:02:11+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:25.996422521+02:00,76344996,0.000214
themis_base,job-130,med-0,2025-10-19T17:02:16+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:23.996422521+02:00,76339996,0.000205
themis_base,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:12.996422521+02:00,76334996,0.000158
themis_base,job-136,med-2,2025-10-19T17:02:22+02:00,2025-10-20T14:14:35.996422521+02:00,2025-10-20T14:15:21.996422521+02:00,76333996,0.000196
themis_base,job-137,gpu-0,2025-10-19T17:02:22+02:00,2025-10-20T14:14:37.996422521+02:00,2025-10-20T14:15:34.996422521+02:00,76335996,0.000215
themis_base,job-144,small-4,2025-10-19T17:02:27+02:00,2025-10-20T14:14:40.996422521+02:00,2025-10-20T14:15:20.996422521+02:00,76333996,0.000161
themis_base,job-147,small-1,2025-10-19T17:02:29+02:00,2025-10-20T14:14:40.996422521+02:00,2025-10-20T14:15:18.996422521+02:00,76331996,0.000153
themis_base,job-151,gpu-0,2025-10-19T17:02:35+02:00,2025-10-20T14:14:40.996422521+02:00,2025-10-20T14:15:28.996422521+02:00,76325996,0.000182
themis_base,job-158,small-4,2025-10-19T17:02:45+02:00,2025-10-20T14:14:41.996422521+02:00,2025-10-20T14:15:14.996422521+02:00,76316996,0.000133
themis_base,job-160,small-2,2025-10-19T17:02:47+02:00,2025-10-20T14:14:44.996422521+02:00,2025-10-20T14:15:23.996422521+02:00,76317996,0.000157
themis_base,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:14:45.996422521+02:00,2025-10-20T14:15:25.996422521+02:00,76318996,0.000161
themis_base,job-164,small-3,2025-10-19T17:02:50+02:00,2025-10-20T14:14:45.996422521+02:00,2025-10-20T14:15:39.996422521+02:00,76315996,0.000218
themis_base,job-172,small-2,2025-10-19T17:02:57+02:00,2025-10-20T14:14:47.996422521+02:00,2025-10-20T14:15:30.996422521+02:00,76310996,0.000173
themis_base,job-176,small-0,2025-10-19T17:03:02+02:00,2025-10-20T14:14:48.996422521+02:00,2025-10-20T14:15:27.996422521+02:00,76306996,0.000157
themis_base,job-180,small-1,2025-10-19T17:03:04+02:00,2025-10-20T14:14:51.996422521+02:00,2025-10-20T14:15:47.996422521+02:00,76307996,0.000226
themis_base,job-181,small-3,2025-10-19T17:03:05+02:00,2025-10-20T14:14:52.996422521+02:00,2025-10-20T14:15:28.996422521+02:00,76307996,0.000145
themis_base,job-183,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:14:52.996422521+02:00,2025-10-20T14:15:47.996422521+02:00,76307996,0.000213
themis_base,job-184,small-1,2025-10-19T17:03:05+02:00,2025-10-20T14:14:54.996422521+02:00,2025-10-20T14:15:28.996422521+02:00,76309996,0.000137
themis_base,job-187,small-2,2025-10-19T17:03:09+02:00,2025-10-20T14:14:55.996422521+02:00,2025-10-20T14:15:49.996422521+02:00,76306996,0.000218
themis_base,job-189,small-3,2025-10-19T17:03:12+02:00,2025-10-20T14:14:56.996422521+02:00,2025-10-20T14:15:34.996422521+02:00,76304996,0.000153
