sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:17:04.618281147+02:00,76499618,0.000563
carbonscaler,job-1,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:24:45.618281147+02:00,76499618,0.003331
carbonscaler,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:18:26.618281147+02:00,76499618,0.002641
carbonscaler,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:41.618281147+02:00,76496618,0.000169
carbonscaler,job-4,burst-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:24:05.618281147+02:00,76495618,0.005043
carbonscaler,job-5,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:17:25.618281147+02:00,76494618,0.000831
carbonscaler,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:17:05.618281147+02:00,76494618,0.000717
carbonscaler,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:22:06.618281147+02:00,76494618,0.005604
carbonscaler,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:50.618281147+02:00,76494618,0.000205
carbonscaler,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:23:58.618281147+02:00,76494618,0.008029
carbonscaler,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:51.618281147+02:00,76494618,0.000209
carbonscaler,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:17:09.618281147+02:00,76491618,0.000586
carbonscaler,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:48.618281147+02:00,76490618,0.000197
carbonscaler,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:36.618281147+02:00,76489618,0.000149
carbonscaler,job-16,small-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:31.618281147+02:00,76487618,0.000129
carbonscaler,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:23:56.618281147+02:00,76487618,0.008950
carbonscaler,job-26,small-1,2025-10-19T17:00:19+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:44.618281147+02:00,76480618,0.000181
carbonscaler,job-27,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:52.618281147+02:00,76478618,0.000213
carbonscaler,job-28,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:36.618281147+02:00,76478618,0.000149
carbonscaler,job-29,small-4,2025-10-19T17:00:22+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:40.618281147+02:00,76477618,0.000165
carbonscaler,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:37.618281147+02:00,76447618,0.000153
carbonscaler,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:56.618281147+02:00,76437618,0.000230
carbonscaler,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:43.618281147+02:00,76425618,0.000177
carbonscaler,job-80,small-3,2025-10-19T17:01:22+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:56.618281147+02:00,76417618,0.000230
carbonscaler,job-87,small-4,2025-10-19T17:01:28+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:41.618281147+02:00,76411618,0.000169
carbonscaler,job-95,small-0,2025-10-19T17:01:34+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:54.618281147+02:00,76405618,0.000222
carbonscaler,job-98,small-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:47.618281147+02:00,76401618,0.000193
carbonscaler,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:53.618281147+02:00,76400618,0.000218
carbonscaler,job-101,small-3,2025-10-19T17:01:42+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:55.618281147+02:00,76397618,0.000226
carbonscaler,job-105,small-4,2025-10-19T17:01:45+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:56.618281147+02:00,76394618,0.000230
carbonscaler,job-108,gpu-0,2025-10-19T17:01:46+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:36.618281147+02:00,76393618,0.000145
carbonscaler,job-113,gpu-0,2025-10-19T17:01:57+02:00,2025-10-20T14:14:59.618281147+02:00,2025-10-20T14:15:33.618281147+02:00,76382618,0.000133
