sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:16:49.580567656+02:00,76484580,0.000712
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:24:30.580567656+02:00,76484580,0.004720
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:18:11.580567656+02:00,76484580,0.002574
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:26.580567656+02:00,76481580,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:23:50.580567656+02:00,76480580,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:17:10.580567656+02:00,76479580,0.000641
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:16:50.580567656+02:00,76479580,0.000717
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:21:51.580567656+02:00,76479580,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:35.580567656+02:00,76479580,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:23:43.580567656+02:00,76479580,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:36.580567656+02:00,76479580,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:16:54.580567656+02:00,76476580,0.000571
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:33.580567656+02:00,76475580,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:21.580567656+02:00,76474580,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:16.580567656+02:00,76472580,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:29.580567656+02:00,76465580,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:37.580567656+02:00,76463580,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:21.580567656+02:00,76463580,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:25.580567656+02:00,76462580,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:20:00.580567656+02:00,76454580,0.002478
k8,job-37,burst-0,2025-10-19T17:00:33+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:24:24.580567656+02:00,76451580,0.006041
k8,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:22.580567656+02:00,76432580,0.000153
k8,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:41.580567656+02:00,76422580,0.000230
k8,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:28.580567656+02:00,76410580,0.000177
k8,job-80,small-2,2025-10-19T17:01:22+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:41.580567656+02:00,76402580,0.000230
k8,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:26.580567656+02:00,76396580,0.000169
k8,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:39.580567656+02:00,76390580,0.000222
k8,job-98,med-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:32.580567656+02:00,76386580,0.000205
k8,job-100,med-1,2025-10-19T17:01:39+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:38.580567656+02:00,76385580,0.000231
k8,job-101,small-0,2025-10-19T17:01:42+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:40.580567656+02:00,76382580,0.000226
k8,job-105,small-1,2025-10-19T17:01:45+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:41.580567656+02:00,76379580,0.000230
k8,job-108,small-2,2025-10-19T17:01:46+02:00,2025-10-20T14:14:44.580567656+02:00,2025-10-20T14:15:21.580567656+02:00,76378580,0.000149
k8,job-113,small-4,2025-10-19T17:01:57+02:00,2025-10-20T14:15:16.580567656+02:00,2025-10-20T14:15:50.580567656+02:00,76399580,0.000137
k8,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:15:16.580567656+02:00,2025-10-20T14:16:05.580567656+02:00,76392580,0.000197
k8,job-119,small-4,2025-10-19T17:02:04+02:00,2025-10-20T14:15:16.580567656+02:00,2025-10-20T14:15:51.580567656+02:00,76392580,0.000141
k8,job-121,med-1,2025-10-19T17:02:07+02:00,2025-10-20T14:15:16.580567656+02:00,2025-10-20T14:15:56.580567656+02:00,76389580,0.000171
