sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:16:00.017551549+02:00,76435017,0.000711
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:23:41.017551549+02:00,76435017,0.004713
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:17:22.017551549+02:00,76435017,0.002358
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:37.017551549+02:00,76432017,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:23:01.017551549+02:00,76431017,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:16:21.017551549+02:00,76430017,0.000588
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:16:01.017551549+02:00,76430017,0.000716
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:21:02.017551549+02:00,76430017,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:46.017551549+02:00,76430017,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:22:54.017551549+02:00,76430017,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:47.017551549+02:00,76430017,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:16:05.017551549+02:00,76427017,0.000523
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:44.017551549+02:00,76426017,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:32.017551549+02:00,76425017,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:27.017551549+02:00,76423017,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:40.017551549+02:00,76416017,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:48.017551549+02:00,76414017,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:32.017551549+02:00,76414017,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:36.017551549+02:00,76413017,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:19:11.017551549+02:00,76405017,0.002270
k8,job-37,burst-0,2025-10-19T17:00:33+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:23:35.017551549+02:00,76402017,0.006032
k8,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:13:55.017551549+02:00,2025-10-20T14:14:33.017551549+02:00,76383017,0.000153
