sched,job_id,node,submit,start,end,wait_ms,ci_cost
themis_base,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:16:37.942499966+02:00,76472942,0.000538
themis_base,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:24:18.942499966+02:00,76472942,0.004719
themis_base,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:17:59.942499966+02:00,76472942,0.004599
themis_base,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:15:14.942499966+02:00,76469942,0.000169
themis_base,job-4,med-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:23:38.942499966+02:00,76468942,0.006199
themis_base,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:16:58.942499966+02:00,76467942,0.000628
themis_base,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:16:38.942499966+02:00,76467942,0.000717
themis_base,job-7,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:21:39.942499966+02:00,76467942,0.005604
themis_base,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:15:23.942499966+02:00,76467942,0.000205
themis_base,job-9,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:23:31.942499966+02:00,76467942,0.008029
themis_base,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:15:24.942499966+02:00,76467942,0.000209
themis_base,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:15:21.942499966+02:00,76463942,0.000197
themis_base,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:32.942499966+02:00,2025-10-20T14:15:09.942499966+02:00,76462942,0.000149
