sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:16:06.783892752+02:00,76441783,0.000711
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:23:47.783892752+02:00,76441783,0.004714
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:17:28.783892752+02:00,76441783,0.002385
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:43.783892752+02:00,76438783,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:23:07.783892752+02:00,76437783,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:16:27.783892752+02:00,76436783,0.000594
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:16:07.783892752+02:00,76436783,0.000717
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:21:08.783892752+02:00,76436783,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:52.783892752+02:00,76436783,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:23:00.783892752+02:00,76436783,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:53.783892752+02:00,76436783,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:16:11.783892752+02:00,76433783,0.000529
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:50.783892752+02:00,76432783,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:38.783892752+02:00,76431783,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:33.783892752+02:00,76429783,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:46.783892752+02:00,76422783,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:54.783892752+02:00,76420783,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:38.783892752+02:00,76420783,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:42.783892752+02:00,76419783,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:19:17.783892752+02:00,76411783,0.002295
k8,job-37,burst-0,2025-10-19T17:00:33+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:23:41.783892752+02:00,76408783,0.006034
k8,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:39.783892752+02:00,76389783,0.000153
k8,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:58.783892752+02:00,76379783,0.000230
k8,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:45.783892752+02:00,76367783,0.000177
k8,job-80,small-2,2025-10-19T17:01:22+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:58.783892752+02:00,76359783,0.000230
k8,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:43.783892752+02:00,76353783,0.000169
k8,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:56.783892752+02:00,76347783,0.000222
k8,job-98,med-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:49.783892752+02:00,76343783,0.000205
k8,job-100,med-1,2025-10-19T17:01:39+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:55.783892752+02:00,76342783,0.000231
k8,job-101,small-0,2025-10-19T17:01:42+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:57.783892752+02:00,76339783,0.000226
k8,job-105,small-1,2025-10-19T17:01:45+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:58.783892752+02:00,76336783,0.000230
k8,job-108,small-2,2025-10-19T17:01:46+02:00,2025-10-20T14:14:01.783892752+02:00,2025-10-20T14:14:38.783892752+02:00,76335783,0.000149
k8,job-113,small-4,2025-10-19T17:01:57+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:07.783892752+02:00,76356783,0.000137
k8,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:22.783892752+02:00,76349783,0.000197
k8,job-119,small-4,2025-10-19T17:02:04+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:08.783892752+02:00,76349783,0.000141
k8,job-121,med-1,2025-10-19T17:02:07+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:13.783892752+02:00,76346783,0.000171
k8,job-122,med-2,2025-10-19T17:02:08+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:26.783892752+02:00,76345783,0.000226
k8,job-127,med-2,2025-10-19T17:02:11+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:23.783892752+02:00,76342783,0.000214
k8,job-130,gpu-0,2025-10-19T17:02:16+02:00,2025-10-20T14:14:33.783892752+02:00,2025-10-20T14:15:21.783892752+02:00,76337783,0.000180
k8,job-133,small-2,2025-10-19T17:02:21+02:00,2025-10-20T14:14:38.783892752+02:00,2025-10-20T14:15:15.783892752+02:00,76337783,0.000149
k8,job-136,small-2,2025-10-19T17:02:22+02:00,2025-10-20T14:14:38.783892752+02:00,2025-10-20T14:15:24.783892752+02:00,76336783,0.000185
k8,job-137,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:14:38.783892752+02:00,2025-10-20T14:15:35.783892752+02:00,76336783,0.000230
k8,job-144,small-4,2025-10-19T17:02:27+02:00,2025-10-20T14:14:39.783892752+02:00,2025-10-20T14:15:19.783892752+02:00,76332783,0.000161
k8,job-147,small-3,2025-10-19T17:02:29+02:00,2025-10-20T14:14:42.783892752+02:00,2025-10-20T14:15:20.783892752+02:00,76333783,0.000153
k8,job-151,small-3,2025-10-19T17:02:35+02:00,2025-10-20T14:14:43.783892752+02:00,2025-10-20T14:15:31.783892752+02:00,76328783,0.000193
k8,job-158,med-0,2025-10-19T17:02:45+02:00,2025-10-20T14:14:43.783892752+02:00,2025-10-20T14:15:16.783892752+02:00,76318783,0.000141
k8,job-160,small-1,2025-10-19T17:02:47+02:00,2025-10-20T14:14:45.783892752+02:00,2025-10-20T14:15:24.783892752+02:00,76318783,0.000157
k8,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:14:46.783892752+02:00,2025-10-20T14:15:26.783892752+02:00,76319783,0.000161
k8,job-164,med-1,2025-10-19T17:02:50+02:00,2025-10-20T14:14:49.783892752+02:00,2025-10-20T14:15:43.783892752+02:00,76319783,0.000231
k8,job-172,small-2,2025-10-19T17:02:57+02:00,2025-10-20T14:14:50.783892752+02:00,2025-10-20T14:15:33.783892752+02:00,76313783,0.000173
k8,job-176,small-0,2025-10-19T17:03:02+02:00,2025-10-20T14:14:52.783892752+02:00,2025-10-20T14:15:31.783892752+02:00,76310783,0.000157
k8,job-180,small-1,2025-10-19T17:03:04+02:00,2025-10-20T14:14:53.783892752+02:00,2025-10-20T14:15:49.783892752+02:00,76309783,0.000226
k8,job-181,small-1,2025-10-19T17:03:05+02:00,2025-10-20T14:14:54.783892752+02:00,2025-10-20T14:15:30.783892752+02:00,76309783,0.000145
k8,job-183,med-1,2025-10-19T17:03:05+02:00,2025-10-20T14:14:55.783892752+02:00,2025-10-20T14:15:50.783892752+02:00,76310783,0.000235
k8,job-184,small-4,2025-10-19T17:03:05+02:00,2025-10-20T14:14:56.783892752+02:00,2025-10-20T14:15:30.783892752+02:00,76311783,0.000137
k8,job-187,small-0,2025-10-19T17:03:09+02:00,2025-10-20T14:14:57.783892752+02:00,2025-10-20T14:15:51.783892752+02:00,76308783,0.000218
k8,job-189,small-0,2025-10-19T17:03:12+02:00,2025-10-20T14:14:58.783892752+02:00,2025-10-20T14:15:36.783892752+02:00,76306783,0.000153
k8,job-190,small-1,2025-10-19T17:03:12+02:00,2025-10-20T14:14:58.783892752+02:00,2025-10-20T14:15:49.783892752+02:00,76306783,0.000205
k8,job-191,small-2,2025-10-19T17:03:13+02:00,2025-10-20T14:14:58.783892752+02:00,2025-10-20T14:15:55.783892752+02:00,76305783,0.000230
k8,job-197,small-4,2025-10-19T17:03:27+02:00,2025-10-20T14:15:07.783892752+02:00,2025-10-20T14:15:58.783892752+02:00,76300783,0.000205
k8,job-202,small-4,2025-10-19T17:03:36+02:00,2025-10-20T14:15:08.783892752+02:00,2025-10-20T14:15:56.783892752+02:00,76292783,0.000193
k8,job-206,med-1,2025-10-19T17:03:44+02:00,2025-10-20T14:15:13.783892752+02:00,2025-10-20T14:15:57.783892752+02:00,76289783,0.000188
k8,job-208,small-2,2025-10-19T17:03:44+02:00,2025-10-20T14:15:15.783892752+02:00,2025-10-20T14:15:47.783892752+02:00,76291783,0.000129
k8,job-211,med-0,2025-10-19T17:03:46+02:00,2025-10-20T14:15:16.783892752+02:00,2025-10-20T14:15:49.783892752+02:00,76290783,0.000141
k8,job-214,small-4,2025-10-19T17:03:51+02:00,2025-10-20T14:15:19.783892752+02:00,2025-10-20T14:16:02.783892752+02:00,76288783,0.000173
k8,job-215,small-3,2025-10-19T17:03:53+02:00,2025-10-20T14:15:20.783892752+02:00,2025-10-20T14:15:56.783892752+02:00,76287783,0.000145
