sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:16:42.562786645+02:00,76477562,0.000712
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:24:23.562786645+02:00,76477562,0.004720
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:18:04.562786645+02:00,76477562,0.002544
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:19.562786645+02:00,76474562,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:23:43.562786645+02:00,76473562,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:17:03.562786645+02:00,76472562,0.000634
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:16:43.562786645+02:00,76472562,0.000717
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:21:44.562786645+02:00,76472562,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:28.562786645+02:00,76472562,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:23:36.562786645+02:00,76472562,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:29.562786645+02:00,76472562,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:16:47.562786645+02:00,76469562,0.000564
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:26.562786645+02:00,76468562,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:14.562786645+02:00,76467562,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:37.562786645+02:00,2025-10-20T14:15:09.562786645+02:00,76465562,0.000129
