sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:16:17.742248111+02:00,76452742,0.000711
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:23:58.742248111+02:00,76452742,0.004716
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:17:39.742248111+02:00,76452742,0.004596
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:54.742248111+02:00,76449742,0.000152
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:23:18.742248111+02:00,76448742,0.003157
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:16:38.742248111+02:00,76447742,0.000606
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:16:18.742248111+02:00,76447742,0.000523
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:21:19.742248111+02:00,76447742,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:03.742248111+02:00,76447742,0.000184
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:23:11.742248111+02:00,76447742,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:04.742248111+02:00,76447742,0.000188
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:01.742248111+02:00,76443742,0.000177
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:49.742248111+02:00,76442742,0.000134
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:44.742248111+02:00,76440742,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:23:09.742248111+02:00,76440742,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:57.742248111+02:00,76433742,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:05.742248111+02:00,76431742,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:49.742248111+02:00,76431742,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:53.742248111+02:00,76430742,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:50.742248111+02:00,76400742,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:09.742248111+02:00,76390742,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:56.742248111+02:00,76378742,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:09.742248111+02:00,76370742,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:54.742248111+02:00,76364742,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:07.742248111+02:00,76358742,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:00.742248111+02:00,76354742,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:06.742248111+02:00,76353742,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:08.742248111+02:00,76350742,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:09.742248111+02:00,76347742,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:49.742248111+02:00,76346742,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:46.742248111+02:00,76335742,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:01.742248111+02:00,76328742,0.000197
engine,job-119,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:47.742248111+02:00,76328742,0.000141
engine,job-121,small-4,2025-10-19T17:02:07+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:14:52.742248111+02:00,76325742,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:05.742248111+02:00,76324742,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:02.742248111+02:00,76321742,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-20T14:14:12.742248111+02:00,2025-10-20T14:15:00.742248111+02:00,76316742,0.000193
engine,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-20T14:14:44.742248111+02:00,2025-10-20T14:15:21.742248111+02:00,76343742,0.000158
