sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:16:20.388962992+02:00,76455388,0.000711
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:24:01.388962992+02:00,76455388,0.004717
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:17:42.388962992+02:00,76455388,0.002447
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:57.388962992+02:00,76452388,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:23:21.388962992+02:00,76451388,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:16:41.388962992+02:00,76450388,0.000610
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:16:21.388962992+02:00,76450388,0.000717
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:21:22.388962992+02:00,76450388,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:06.388962992+02:00,76450388,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:23:14.388962992+02:00,76450388,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:07.388962992+02:00,76450388,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:16:25.388962992+02:00,76447388,0.000543
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:04.388962992+02:00,76446388,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:52.388962992+02:00,76445388,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:47.388962992+02:00,76443388,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:00.388962992+02:00,76436388,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:08.388962992+02:00,76434388,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:52.388962992+02:00,76434388,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:56.388962992+02:00,76433388,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:19:31.388962992+02:00,76425388,0.002355
k8,job-37,burst-0,2025-10-19T17:00:33+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:23:55.388962992+02:00,76422388,0.006037
k8,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:53.388962992+02:00,76403388,0.000153
k8,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:12.388962992+02:00,76393388,0.000230
k8,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:59.388962992+02:00,76381388,0.000177
k8,job-80,small-2,2025-10-19T17:01:22+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:12.388962992+02:00,76373388,0.000230
k8,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:14:57.388962992+02:00,76367388,0.000169
k8,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:10.388962992+02:00,76361388,0.000222
k8,job-98,med-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:03.388962992+02:00,76357388,0.000205
k8,job-100,med-1,2025-10-19T17:01:39+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:09.388962992+02:00,76356388,0.000231
k8,job-101,small-0,2025-10-19T17:01:42+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:11.388962992+02:00,76353388,0.000226
k8,job-105,small-1,2025-10-19T17:01:45+02:00,2025-10-20T14:14:15.388962992+02:00,2025-10-20T14:15:12.388962992+02:00,76350388,0.000230
