sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:16:10.811830073+02:00,76445811,0.000711
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:23:51.811830073+02:00,76445811,0.004715
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:17:32.811830073+02:00,76445811,0.004595
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:47.811830073+02:00,76442811,0.000150
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:23:11.811830073+02:00,76441811,0.003117
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:16:31.811830073+02:00,76440811,0.000599
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:16:11.811830073+02:00,76440811,0.000517
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:21:12.811830073+02:00,76440811,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:56.811830073+02:00,76440811,0.000182
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:23:04.811830073+02:00,76440811,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:57.811830073+02:00,76440811,0.000185
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:54.811830073+02:00,76436811,0.000175
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:42.811830073+02:00,76435811,0.000132
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:37.811830073+02:00,76433811,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:23:02.811830073+02:00,76433811,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:50.811830073+02:00,76426811,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:58.811830073+02:00,76424811,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:42.811830073+02:00,76424811,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:46.811830073+02:00,76423811,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:43.811830073+02:00,76393811,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:15:02.811830073+02:00,76383811,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:49.811830073+02:00,76371811,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:15:02.811830073+02:00,76363811,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:47.811830073+02:00,76357811,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:15:00.811830073+02:00,76351811,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:53.811830073+02:00,76347811,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:59.811830073+02:00,76346811,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:15:01.811830073+02:00,76343811,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:15:02.811830073+02:00,76340811,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:42.811830073+02:00,76339811,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:39.811830073+02:00,76328811,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:54.811830073+02:00,76321811,0.000197
engine,job-119,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:40.811830073+02:00,76321811,0.000141
engine,job-121,small-4,2025-10-19T17:02:07+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:45.811830073+02:00,76318811,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:58.811830073+02:00,76317811,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:55.811830073+02:00,76314811,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-20T14:14:05.811830073+02:00,2025-10-20T14:14:53.811830073+02:00,76309811,0.000193
engine,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-20T14:14:37.811830073+02:00,2025-10-20T14:15:14.811830073+02:00,76336811,0.000158
