sched,job_id,node,submit,start,end,wait_ms,ci_cost
themis_base,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:16:22.764712037+02:00,76457764,0.000524
themis_base,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:24:03.764712037+02:00,76457764,0.004717
themis_base,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:17:44.764712037+02:00,76457764,0.004597
themis_base,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:59.764712037+02:00,76454764,0.000169
themis_base,job-4,med-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:23:23.764712037+02:00,76453764,0.006199
themis_base,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:16:43.764712037+02:00,76452764,0.000612
themis_base,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:16:23.764712037+02:00,76452764,0.000717
themis_base,job-7,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:21:24.764712037+02:00,76452764,0.005604
themis_base,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:08.764712037+02:00,76452764,0.000205
themis_base,job-9,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:23:16.764712037+02:00,76452764,0.008029
themis_base,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:09.764712037+02:00,76452764,0.000209
themis_base,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:06.764712037+02:00,76448764,0.000197
themis_base,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:54.764712037+02:00,76447764,0.000149
themis_base,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:49.764712037+02:00,76445764,0.000129
themis_base,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:02.764712037+02:00,76438764,0.000181
themis_base,job-27,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:10.764712037+02:00,76436764,0.000213
themis_base,job-28,small-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:54.764712037+02:00,76436764,0.000149
themis_base,job-29,small-2,2025-10-19T17:00:22+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:58.764712037+02:00,76435764,0.000165
themis_base,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:19:33.764712037+02:00,76427764,0.002363
themis_base,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:55.764712037+02:00,76405764,0.000153
themis_base,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:14.764712037+02:00,76395764,0.000230
themis_base,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:01.764712037+02:00,76383764,0.000177
themis_base,job-80,small-0,2025-10-19T17:01:22+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:14.764712037+02:00,76375764,0.000230
themis_base,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:59.764712037+02:00,76369764,0.000169
themis_base,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:12.764712037+02:00,76363764,0.000222
themis_base,job-98,small-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:05.764712037+02:00,76359764,0.000193
themis_base,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:11.764712037+02:00,76358764,0.000218
themis_base,job-101,small-0,2025-10-19T17:01:42+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:13.764712037+02:00,76355764,0.000226
themis_base,job-105,small-3,2025-10-19T17:01:45+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:14.764712037+02:00,76352764,0.000230
themis_base,job-108,gpu-0,2025-10-19T17:01:46+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:54.764712037+02:00,76351764,0.000135
themis_base,job-113,gpu-0,2025-10-19T17:01:57+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:51.764712037+02:00,76340764,0.000124
themis_base,job-118,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:06.764712037+02:00,76333764,0.000178
themis_base,job-119,med-1,2025-10-19T17:02:04+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:52.764712037+02:00,76333764,0.000149
themis_base,job-121,med-1,2025-10-19T17:02:07+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:14:57.764712037+02:00,76330764,0.000171
themis_base,job-122,med-0,2025-10-19T17:02:08+02:00,2025-10-20T14:14:17.764712037+02:00,2025-10-20T14:15:10.764712037+02:00,76329764,0.000226
