sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:16:57.336156782+02:00,76492336,0.000557
carbonscaler,job-1,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:24:38.336156782+02:00,76492336,0.003292
carbonscaler,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:18:19.336156782+02:00,76492336,0.002610
carbonscaler,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:34.336156782+02:00,76489336,0.000169
carbonscaler,job-4,burst-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:23:58.336156782+02:00,76488336,0.005043
carbonscaler,job-5,burst-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:17:18.336156782+02:00,76487336,0.000831
carbonscaler,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:16:58.336156782+02:00,76487336,0.000717
carbonscaler,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:21:59.336156782+02:00,76487336,0.005604
carbonscaler,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:43.336156782+02:00,76487336,0.000205
carbonscaler,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:23:51.336156782+02:00,76487336,0.008029
carbonscaler,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:44.336156782+02:00,76487336,0.000209
carbonscaler,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:17:02.336156782+02:00,76484336,0.000579
carbonscaler,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:41.336156782+02:00,76483336,0.000197
carbonscaler,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:29.336156782+02:00,76482336,0.000149
carbonscaler,job-16,small-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:24.336156782+02:00,76480336,0.000129
carbonscaler,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:23:49.336156782+02:00,76480336,0.008950
carbonscaler,job-26,small-1,2025-10-19T17:00:19+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:37.336156782+02:00,76473336,0.000181
carbonscaler,job-27,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:45.336156782+02:00,76471336,0.000213
carbonscaler,job-28,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:29.336156782+02:00,76471336,0.000149
carbonscaler,job-29,small-4,2025-10-19T17:00:22+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:33.336156782+02:00,76470336,0.000165
carbonscaler,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:30.336156782+02:00,76440336,0.000153
carbonscaler,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:49.336156782+02:00,76430336,0.000230
carbonscaler,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:36.336156782+02:00,76418336,0.000177
carbonscaler,job-80,small-3,2025-10-19T17:01:22+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:49.336156782+02:00,76410336,0.000230
carbonscaler,job-87,small-4,2025-10-19T17:01:28+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:34.336156782+02:00,76404336,0.000169
carbonscaler,job-95,small-0,2025-10-19T17:01:34+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:47.336156782+02:00,76398336,0.000222
carbonscaler,job-98,small-1,2025-10-19T17:01:38+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:40.336156782+02:00,76394336,0.000193
carbonscaler,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:46.336156782+02:00,76393336,0.000218
carbonscaler,job-101,small-3,2025-10-19T17:01:42+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:48.336156782+02:00,76390336,0.000226
carbonscaler,job-105,small-4,2025-10-19T17:01:45+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:49.336156782+02:00,76387336,0.000230
carbonscaler,job-108,gpu-0,2025-10-19T17:01:46+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:29.336156782+02:00,76386336,0.000143
carbonscaler,job-113,gpu-0,2025-10-19T17:01:57+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:26.336156782+02:00,76375336,0.000132
carbonscaler,job-114,burst-1,2025-10-19T17:01:59+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:21:35.336156782+02:00,76373336,0.003722
carbonscaler,job-118,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:41.336156782+02:00,76368336,0.000190
carbonscaler,job-119,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:27.336156782+02:00,76368336,0.000135
carbonscaler,job-121,med-0,2025-10-19T17:02:07+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:32.336156782+02:00,76365336,0.000171
carbonscaler,job-122,med-0,2025-10-19T17:02:08+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:45.336156782+02:00,76364336,0.000226
carbonscaler,job-127,med-1,2025-10-19T17:02:11+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:42.336156782+02:00,76361336,0.000214
carbonscaler,job-130,burst-0,2025-10-19T17:02:16+02:00,2025-10-20T14:14:52.336156782+02:00,2025-10-20T14:15:40.336156782+02:00,76356336,0.000217
carbonscaler,job-133,small-0,2025-10-19T17:02:21+02:00,2025-10-20T14:15:24.336156782+02:00,2025-10-20T14:16:01.336156782+02:00,76383336,0.000149
carbonscaler,job-136,gpu-0,2025-10-19T17:02:22+02:00,2025-10-20T14:15:26.336156782+02:00,2025-10-20T14:16:12.336156782+02:00,76384336,0.000098
carbonscaler,job-137,gpu-0,2025-10-19T17:02:22+02:00,2025-10-20T14:15:27.336156782+02:00,2025-10-20T14:16:24.336156782+02:00,76385336,0.000122
carbonscaler,job-144,gpu-0,2025-10-19T17:02:27+02:00,2025-10-20T14:15:29.336156782+02:00,2025-10-20T14:16:09.336156782+02:00,76382336,0.000086
carbonscaler,job-147,small-3,2025-10-19T17:02:29+02:00,2025-10-20T14:15:29.336156782+02:00,2025-10-20T14:16:07.336156782+02:00,76380336,0.000153
