sched,job_id,node,submit,start,end,wait_ms,ci_cost
carbonscaler,job-0,gpu-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:15:54.070536986+02:00,76429070,0.000497
carbonscaler,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:23:35.070536986+02:00,76429070,0.004712
carbonscaler,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:17:16.070536986+02:00,76429070,0.004591
carbonscaler,job-3,small-0,2025-10-19T17:00:03+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:31.070536986+02:00,76426070,0.000169
carbonscaler,job-4,med-0,2025-10-19T17:00:04+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:22:55.070536986+02:00,76425070,0.006199
carbonscaler,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:16:15.070536986+02:00,76424070,0.000581
carbonscaler,job-6,burst-0,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:15:55.070536986+02:00,76424070,0.000716
carbonscaler,job-7,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:20:56.070536986+02:00,76424070,0.005604
carbonscaler,job-8,small-1,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:40.070536986+02:00,76424070,0.000205
carbonscaler,job-9,med-2,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:22:48.070536986+02:00,76424070,0.008029
carbonscaler,job-10,small-2,2025-10-19T17:00:05+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:41.070536986+02:00,76424070,0.000209
carbonscaler,job-13,small-3,2025-10-19T17:00:09+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:38.070536986+02:00,76420070,0.000197
carbonscaler,job-14,small-4,2025-10-19T17:00:10+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:26.070536986+02:00,76419070,0.000149
carbonscaler,job-16,small-0,2025-10-19T17:00:12+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:21.070536986+02:00,76417070,0.000129
carbonscaler,job-26,small-1,2025-10-19T17:00:19+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:34.070536986+02:00,76410070,0.000181
carbonscaler,job-27,small-2,2025-10-19T17:00:21+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:42.070536986+02:00,76408070,0.000213
carbonscaler,job-28,small-3,2025-10-19T17:00:21+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:26.070536986+02:00,76408070,0.000149
carbonscaler,job-29,small-4,2025-10-19T17:00:22+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:30.070536986+02:00,76407070,0.000165
carbonscaler,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:19:05.070536986+02:00,76399070,0.002244
carbonscaler,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:27.070536986+02:00,76377070,0.000153
carbonscaler,job-62,small-1,2025-10-19T17:01:02+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:46.070536986+02:00,76367070,0.000230
carbonscaler,job-76,small-2,2025-10-19T17:01:14+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:33.070536986+02:00,76355070,0.000177
carbonscaler,job-80,small-3,2025-10-19T17:01:22+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:46.070536986+02:00,76347070,0.000230
carbonscaler,job-87,small-4,2025-10-19T17:01:28+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:31.070536986+02:00,76341070,0.000169
carbonscaler,job-95,med-0,2025-10-19T17:01:34+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:44.070536986+02:00,76335070,0.000235
carbonscaler,job-98,small-0,2025-10-19T17:01:38+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:37.070536986+02:00,76331070,0.000193
carbonscaler,job-100,small-1,2025-10-19T17:01:39+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:43.070536986+02:00,76330070,0.000218
carbonscaler,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:45.070536986+02:00,76327070,0.000226
carbonscaler,job-105,small-3,2025-10-19T17:01:45+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:46.070536986+02:00,76324070,0.000230
carbonscaler,job-108,small-4,2025-10-19T17:01:46+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:26.070536986+02:00,76323070,0.000149
carbonscaler,job-113,med-0,2025-10-19T17:01:57+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:23.070536986+02:00,76312070,0.000145
carbonscaler,job-118,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:38.070536986+02:00,76305070,0.000170
carbonscaler,job-119,med-0,2025-10-19T17:02:04+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:24.070536986+02:00,76305070,0.000149
carbonscaler,job-121,gpu-0,2025-10-19T17:02:07+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:29.070536986+02:00,76302070,0.000138
carbonscaler,job-122,gpu-0,2025-10-19T17:02:08+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:42.070536986+02:00,76301070,0.000183
carbonscaler,job-127,med-1,2025-10-19T17:02:11+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:39.070536986+02:00,76298070,0.000214
carbonscaler,job-130,med-1,2025-10-19T17:02:16+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:37.070536986+02:00,76293070,0.000205
carbonscaler,job-133,med-2,2025-10-19T17:02:21+02:00,2025-10-20T14:13:49.070536986+02:00,2025-10-20T14:14:26.070536986+02:00,76288070,0.000158
carbonscaler,job-136,small-0,2025-10-19T17:02:22+02:00,2025-10-20T14:14:21.070536986+02:00,2025-10-20T14:15:07.070536986+02:00,76319070,0.000185
carbonscaler,job-137,med-0,2025-10-19T17:02:22+02:00,2025-10-20T14:14:23.070536986+02:00,2025-10-20T14:15:20.070536986+02:00,76321070,0.000243
carbonscaler,job-144,med-0,2025-10-19T17:02:27+02:00,2025-10-20T14:14:24.070536986+02:00,2025-10-20T14:15:04.070536986+02:00,76317070,0.000171
carbonscaler,job-147,small-4,2025-10-19T17:02:29+02:00,2025-10-20T14:14:26.070536986+02:00,2025-10-20T14:15:04.070536986+02:00,76317070,0.000153
carbonscaler,job-151,small-3,2025-10-19T17:02:35+02:00,2025-10-20T14:14:26.070536986+02:00,2025-10-20T14:15:14.070536986+02:00,76311070,0.000193
carbonscaler,job-158,small-4,2025-10-19T17:02:45+02:00,2025-10-20T14:14:26.070536986+02:00,2025-10-20T14:14:59.070536986+02:00,76301070,0.000133
carbonscaler,job-160,med-2,2025-10-19T17:02:47+02:00,2025-10-20T14:14:26.070536986+02:00,2025-10-20T14:15:05.070536986+02:00,76299070,0.000167
carbonscaler,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:14:27.070536986+02:00,2025-10-20T14:15:07.070536986+02:00,76300070,0.000161
carbonscaler,job-164,gpu-0,2025-10-19T17:02:50+02:00,2025-10-20T14:14:29.070536986+02:00,2025-10-20T14:15:23.070536986+02:00,76299070,0.000201
carbonscaler,job-172,small-4,2025-10-19T17:02:57+02:00,2025-10-20T14:14:30.070536986+02:00,2025-10-20T14:15:13.070536986+02:00,76293070,0.000173
carbonscaler,job-176,small-0,2025-10-19T17:03:02+02:00,2025-10-20T14:14:31.070536986+02:00,2025-10-20T14:15:10.070536986+02:00,76289070,0.000157
carbonscaler,job-180,small-4,2025-10-19T17:03:04+02:00,2025-10-20T14:14:31.070536986+02:00,2025-10-20T14:15:27.070536986+02:00,76287070,0.000226
carbonscaler,job-181,small-2,2025-10-19T17:03:05+02:00,2025-10-20T14:14:33.070536986+02:00,2025-10-20T14:15:09.070536986+02:00,76288070,0.000145
carbonscaler,job-183,small-1,2025-10-19T17:03:05+02:00,2025-10-20T14:14:34.070536986+02:00,2025-10-20T14:15:29.070536986+02:00,76289070,0.000222
carbonscaler,job-184,small-0,2025-10-19T17:03:05+02:00,2025-10-20T14:14:37.070536986+02:00,2025-10-20T14:15:11.070536986+02:00,76292070,0.000137
carbonscaler,job-187,med-1,2025-10-19T17:03:09+02:00,2025-10-20T14:14:37.070536986+02:00,2025-10-20T14:15:31.070536986+02:00,76288070,0.000231
carbonscaler,job-189,small-3,2025-10-19T17:03:12+02:00,2025-10-20T14:14:38.070536986+02:00,2025-10-20T14:15:16.070536986+02:00,76286070,0.000153
carbonscaler,job-190,gpu-0,2025-10-19T17:03:12+02:00,2025-10-20T14:14:38.070536986+02:00,2025-10-20T14:15:29.070536986+02:00,76286070,0.000193
carbonscaler,job-191,med-1,2025-10-19T17:03:13+02:00,2025-10-20T14:14:39.070536986+02:00,2025-10-20T14:15:36.070536986+02:00,76286070,0.000243
carbonscaler,job-197,small-1,2025-10-19T17:03:27+02:00,2025-10-20T14:14:40.070536986+02:00,2025-10-20T14:15:31.070536986+02:00,76273070,0.000205
carbonscaler,job-202,small-2,2025-10-19T17:03:36+02:00,2025-10-20T14:14:41.070536986+02:00,2025-10-20T14:15:29.070536986+02:00,76265070,0.000193
carbonscaler,job-206,small-2,2025-10-19T17:03:44+02:00,2025-10-20T14:14:42.070536986+02:00,2025-10-20T14:15:26.070536986+02:00,76258070,0.000177
