sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:16:53.465889667+02:00,76488465,0.000712
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:24:34.465889667+02:00,76488465,0.004720
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:18:15.465889667+02:00,76488465,0.004600
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:30.465889667+02:00,76485465,0.000161
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:23:54.465889667+02:00,76484465,0.003363
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:17:14.465889667+02:00,76483465,0.000646
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:16:54.465889667+02:00,76483465,0.000557
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:21:55.465889667+02:00,76483465,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:39.465889667+02:00,76483465,0.000196
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:23:47.465889667+02:00,76483465,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:40.465889667+02:00,76483465,0.000200
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:37.465889667+02:00,76479465,0.000188
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:25.465889667+02:00,76478465,0.000142
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:20.465889667+02:00,76476465,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:23:45.465889667+02:00,76476465,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:33.465889667+02:00,76469465,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:41.465889667+02:00,76467465,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:25.465889667+02:00,76467465,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:29.465889667+02:00,76466465,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:26.465889667+02:00,76436465,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:45.465889667+02:00,76426465,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:32.465889667+02:00,76414465,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:45.465889667+02:00,76406465,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:30.465889667+02:00,76400465,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:43.465889667+02:00,76394465,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:36.465889667+02:00,76390465,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:42.465889667+02:00,76389465,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:44.465889667+02:00,76386465,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:45.465889667+02:00,76383465,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:25.465889667+02:00,76382465,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:22.465889667+02:00,76371465,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:37.465889667+02:00,76364465,0.000197
engine,job-119,small-3,2025-10-19T17:02:04+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:23.465889667+02:00,76364465,0.000141
engine,job-121,small-4,2025-10-19T17:02:07+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:28.465889667+02:00,76361465,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:41.465889667+02:00,76360465,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:38.465889667+02:00,76357465,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-20T14:14:48.465889667+02:00,2025-10-20T14:15:36.465889667+02:00,76352465,0.000193
engine,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-20T14:15:20.465889667+02:00,2025-10-20T14:15:57.465889667+02:00,76379465,0.000158
engine,job-136,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:15:22.465889667+02:00,2025-10-20T14:16:08.465889667+02:00,76380465,0.000185
engine,job-137,small-3,2025-10-19T17:02:22+02:00,2025-10-20T14:15:23.465889667+02:00,2025-10-20T14:16:20.465889667+02:00,76381465,0.000230
engine,job-144,gpu-0,2025-10-19T17:02:27+02:00,2025-10-20T14:15:25.465889667+02:00,2025-10-20T14:16:05.465889667+02:00,76378465,0.000085
engine,job-147,small-0,2025-10-19T17:02:29+02:00,2025-10-20T14:15:25.465889667+02:00,2025-10-20T14:16:03.465889667+02:00,76376465,0.000153
engine,job-151,small-3,2025-10-19T17:02:35+02:00,2025-10-20T14:15:25.465889667+02:00,2025-10-20T14:16:13.465889667+02:00,76370465,0.000193
engine,job-158,small-0,2025-10-19T17:02:45+02:00,2025-10-20T14:15:26.465889667+02:00,2025-10-20T14:15:59.465889667+02:00,76361465,0.000133
engine,job-160,small-4,2025-10-19T17:02:47+02:00,2025-10-20T14:15:28.465889667+02:00,2025-10-20T14:16:07.465889667+02:00,76361465,0.000157
engine,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-20T14:15:29.465889667+02:00,2025-10-20T14:16:09.465889667+02:00,76362465,0.000161
engine,job-164,gpu-0,2025-10-19T17:02:50+02:00,2025-10-20T14:15:30.465889667+02:00,2025-10-20T14:16:24.465889667+02:00,76360465,0.000117
engine,job-172,small-1,2025-10-19T17:02:57+02:00,2025-10-20T14:15:30.465889667+02:00,2025-10-20T14:16:13.465889667+02:00,76353465,0.000173
engine,job-176,small-1,2025-10-19T17:03:02+02:00,2025-10-20T14:15:32.465889667+02:00,2025-10-20T14:16:11.465889667+02:00,76350465,0.000157
engine,job-180,med-0,2025-10-19T17:03:04+02:00,2025-10-20T14:15:33.465889667+02:00,2025-10-20T14:16:29.465889667+02:00,76349465,0.000239
engine,job-181,small-2,2025-10-19T17:03:05+02:00,2025-10-20T14:15:36.465889667+02:00,2025-10-20T14:16:12.465889667+02:00,76351465,0.000145
engine,job-183,small-4,2025-10-19T17:03:05+02:00,2025-10-20T14:15:36.465889667+02:00,2025-10-20T14:16:31.465889667+02:00,76351465,0.000222
engine,job-184,gpu-0,2025-10-19T17:03:05+02:00,2025-10-20T14:15:37.465889667+02:00,2025-10-20T14:16:11.465889667+02:00,76352465,0.000075
engine,job-187,small-3,2025-10-19T17:03:09+02:00,2025-10-20T14:15:37.465889667+02:00,2025-10-20T14:16:31.465889667+02:00,76348465,0.000218
engine,job-189,small-4,2025-10-19T17:03:12+02:00,2025-10-20T14:15:38.465889667+02:00,2025-10-20T14:16:16.465889667+02:00,76346465,0.000153
