sched,job_id,node,submit,start,end,wait_ms,ci_cost
engine,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:01:29.990869061+02:00,3564990,0.000523
engine,job-1,burst-0,2025-10-19T17:00:00+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:09:10.990869061+02:00,3564990,0.003466
engine,job-2,burst-1,2025-10-19T17:00:00+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:02:51.990869061+02:00,3564990,0.003378
engine,job-3,gpu-0,2025-10-19T17:00:03+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:06.990869061+02:00,3561990,0.000155
engine,job-4,gpu-0,2025-10-19T17:00:04+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:08:30.990869061+02:00,3560990,0.003226
engine,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:01:50.990869061+02:00,3559990,0.000619
engine,job-6,gpu-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:01:30.990869061+02:00,3559990,0.000535
engine,job-7,med-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:06:31.990869061+02:00,3559990,0.005604
engine,job-8,gpu-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:15.990869061+02:00,3559990,0.000188
engine,job-9,med-1,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:08:23.990869061+02:00,3559990,0.008029
engine,job-10,gpu-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:16.990869061+02:00,3559990,0.000192
engine,job-13,gpu-0,2025-10-19T17:00:09+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:13.990869061+02:00,3555990,0.000181
engine,job-14,gpu-0,2025-10-19T17:00:10+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:01.990869061+02:00,3554990,0.000136
engine,job-16,med-0,2025-10-19T17:00:12+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T17:59:56.990869061+02:00,3552990,0.000137
engine,job-17,med-2,2025-10-19T17:00:12+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:08:21.990869061+02:00,3552990,0.008950
engine,job-26,med-0,2025-10-19T17:00:19+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:09.990869061+02:00,3545990,0.000192
engine,job-27,med-1,2025-10-19T17:00:21+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:17.990869061+02:00,3543990,0.000226
engine,job-28,small-0,2025-10-19T17:00:21+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:01.990869061+02:00,3543990,0.000149
engine,job-29,small-0,2025-10-19T17:00:22+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:05.990869061+02:00,3542990,0.000165
engine,job-49,small-0,2025-10-19T17:00:52+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:02.990869061+02:00,3512990,0.000153
engine,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:21.990869061+02:00,3502990,0.000230
engine,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:08.990869061+02:00,3490990,0.000177
engine,job-80,small-1,2025-10-19T17:01:22+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:21.990869061+02:00,3482990,0.000230
engine,job-87,small-1,2025-10-19T17:01:28+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:06.990869061+02:00,3476990,0.000169
engine,job-95,small-1,2025-10-19T17:01:34+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:19.990869061+02:00,3470990,0.000222
engine,job-98,small-2,2025-10-19T17:01:38+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:12.990869061+02:00,3466990,0.000193
engine,job-100,small-2,2025-10-19T17:01:39+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:18.990869061+02:00,3465990,0.000218
engine,job-101,small-2,2025-10-19T17:01:42+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:20.990869061+02:00,3462990,0.000226
engine,job-105,small-2,2025-10-19T17:01:45+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:21.990869061+02:00,3459990,0.000230
engine,job-108,small-3,2025-10-19T17:01:46+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:01.990869061+02:00,3458990,0.000149
engine,job-113,small-3,2025-10-19T17:01:57+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T17:59:58.990869061+02:00,3447990,0.000137
engine,job-118,small-3,2025-10-19T17:02:04+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:13.990869061+02:00,3440990,0.000197
engine,job-119,small-3,2025-10-19T17:02:04+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T17:59:59.990869061+02:00,3440990,0.000141
engine,job-121,small-4,2025-10-19T17:02:07+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:04.990869061+02:00,3437990,0.000161
engine,job-122,small-4,2025-10-19T17:02:08+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:17.990869061+02:00,3436990,0.000213
engine,job-127,small-4,2025-10-19T17:02:11+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:14.990869061+02:00,3433990,0.000201
engine,job-130,small-4,2025-10-19T17:02:16+02:00,2025-10-19T17:59:24.990869061+02:00,2025-10-19T18:00:12.990869061+02:00,3428990,0.000193
engine,job-133,med-0,2025-10-19T17:02:21+02:00,2025-10-19T17:59:56.990869061+02:00,2025-10-19T18:00:33.990869061+02:00,3455990,0.000158
engine,job-136,small-3,2025-10-19T17:02:22+02:00,2025-10-19T17:59:58.990869061+02:00,2025-10-19T18:00:44.990869061+02:00,3456990,0.000185
engine,job-137,small-3,2025-10-19T17:02:22+02:00,2025-10-19T17:59:59.990869061+02:00,2025-10-19T18:00:56.990869061+02:00,3457990,0.000230
engine,job-144,gpu-0,2025-10-19T17:02:27+02:00,2025-10-19T18:00:01.990869061+02:00,2025-10-19T18:00:41.990869061+02:00,3454990,0.000079
engine,job-147,small-0,2025-10-19T17:02:29+02:00,2025-10-19T18:00:01.990869061+02:00,2025-10-19T18:00:39.990869061+02:00,3452990,0.000153
engine,job-151,small-3,2025-10-19T17:02:35+02:00,2025-10-19T18:00:01.990869061+02:00,2025-10-19T18:00:49.990869061+02:00,3446990,0.000193
engine,job-158,small-0,2025-10-19T17:02:45+02:00,2025-10-19T18:00:02.990869061+02:00,2025-10-19T18:00:35.990869061+02:00,3437990,0.000133
engine,job-160,small-4,2025-10-19T17:02:47+02:00,2025-10-19T18:00:04.990869061+02:00,2025-10-19T18:00:43.990869061+02:00,3437990,0.000157
engine,job-161,small-0,2025-10-19T17:02:47+02:00,2025-10-19T18:00:05.990869061+02:00,2025-10-19T18:00:45.990869061+02:00,3438990,0.000161
engine,job-164,gpu-0,2025-10-19T17:02:50+02:00,2025-10-19T18:00:06.990869061+02:00,2025-10-19T18:01:00.990869061+02:00,3436990,0.000108
engine,job-172,small-1,2025-10-19T17:02:57+02:00,2025-10-19T18:00:06.990869061+02:00,2025-10-19T18:00:49.990869061+02:00,3429990,0.000173
engine,job-176,small-1,2025-10-19T17:03:02+02:00,2025-10-19T18:00:08.990869061+02:00,2025-10-19T18:00:47.990869061+02:00,3426990,0.000157
engine,job-180,med-0,2025-10-19T17:03:04+02:00,2025-10-19T18:00:09.990869061+02:00,2025-10-19T18:01:05.990869061+02:00,3425990,0.000239
engine,job-181,small-2,2025-10-19T17:03:05+02:00,2025-10-19T18:00:12.990869061+02:00,2025-10-19T18:00:48.990869061+02:00,3427990,0.000145
engine,job-183,small-4,2025-10-19T17:03:05+02:00,2025-10-19T18:00:12.990869061+02:00,2025-10-19T18:01:07.990869061+02:00,3427990,0.000222
engine,job-184,gpu-0,2025-10-19T17:03:05+02:00,2025-10-19T18:00:13.990869061+02:00,2025-10-19T18:00:47.990869061+02:00,3428990,0.000070
engine,job-187,small-3,2025-10-19T17:03:09+02:00,2025-10-19T18:00:13.990869061+02:00,2025-10-19T18:01:07.990869061+02:00,3424990,0.000218
engine,job-189,small-4,2025-10-19T17:03:12+02:00,2025-10-19T18:00:14.990869061+02:00,2025-10-19T18:00:52.990869061+02:00,3422990,0.000153
engine,job-190,gpu-0,2025-10-19T17:03:12+02:00,2025-10-19T18:00:15.990869061+02:00,2025-10-19T18:01:06.990869061+02:00,3423990,0.000105
engine,job-191,gpu-0,2025-10-19T17:03:13+02:00,2025-10-19T18:00:16.990869061+02:00,2025-10-19T18:01:13.990869061+02:00,3423990,0.000118
engine,job-197,med-1,2025-10-19T17:03:27+02:00,2025-10-19T18:00:17.990869061+02:00,2025-10-19T18:01:08.990869061+02:00,3410990,0.000218
engine,job-202,small-4,2025-10-19T17:03:36+02:00,2025-10-19T18:00:17.990869061+02:00,2025-10-19T18:01:05.990869061+02:00,3401990,0.000193
engine,job-206,small-2,2025-10-19T17:03:44+02:00,2025-10-19T18:00:18.990869061+02:00,2025-10-19T18:01:02.990869061+02:00,3394990,0.000177
engine,job-208,small-1,2025-10-19T17:03:44+02:00,2025-10-19T18:00:19.990869061+02:00,2025-10-19T18:00:51.990869061+02:00,3395990,0.000129
engine,job-211,small-2,2025-10-19T17:03:46+02:00,2025-10-19T18:00:20.990869061+02:00,2025-10-19T18:00:53.990869061+02:00,3394990,0.000133
engine,job-214,small-0,2025-10-19T17:03:51+02:00,2025-10-19T18:00:21.990869061+02:00,2025-10-19T18:01:04.990869061+02:00,3390990,0.000173
engine,job-215,small-1,2025-10-19T17:03:53+02:00,2025-10-19T18:00:21.990869061+02:00,2025-10-19T18:00:57.990869061+02:00,3388990,0.000145
engine,job-216,small-2,2025-10-19T17:03:53+02:00,2025-10-19T18:00:21.990869061+02:00,2025-10-19T18:01:14.990869061+02:00,3388990,0.000213
engine,job-218,med-0,2025-10-19T17:03:55+02:00,2025-10-19T18:00:33.990869061+02:00,2025-10-19T18:01:18.990869061+02:00,3398990,0.000192
engine,job-220,small-0,2025-10-19T17:03:56+02:00,2025-10-19T18:00:35.990869061+02:00,2025-10-19T18:01:21.990869061+02:00,3399990,0.000185
engine,job-229,small-0,2025-10-19T17:04:08+02:00,2025-10-19T18:00:39.990869061+02:00,2025-10-19T18:01:36.990869061+02:00,3391990,0.000230
engine,job-230,gpu-0,2025-10-19T17:04:11+02:00,2025-10-19T18:00:41.990869061+02:00,2025-10-19T18:01:33.990869061+02:00,3390990,0.000116
engine,job-237,small-4,2025-10-19T17:04:16+02:00,2025-10-19T18:00:43.990869061+02:00,2025-10-19T18:01:25.990869061+02:00,3387990,0.000169
engine,job-238,small-3,2025-10-19T17:04:16+02:00,2025-10-19T18:00:44.990869061+02:00,2025-10-19T18:01:42.990869061+02:00,3388990,0.000234
engine,job-243,small-0,2025-10-19T17:04:21+02:00,2025-10-19T18:00:45.990869061+02:00,2025-10-19T18:01:15.990869061+02:00,3384990,0.000121
engine,job-248,gpu-0,2025-10-19T17:04:25+02:00,2025-10-19T18:00:47.990869061+02:00,2025-10-19T18:01:21.990869061+02:00,3382990,0.000077
