sched,job_id,node,submit,start,end,wait_ms,ci_cost
k8,job-0,burst-0,2025-10-19T17:00:00+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:01:32.719174291+02:00,3567719,0.000524
k8,job-1,burst-1,2025-10-19T17:00:00+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:09:13.719174291+02:00,3567719,0.003472
k8,job-2,gpu-0,2025-10-19T17:00:00+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:02:54.719174291+02:00,3567719,0.002500
k8,job-3,med-0,2025-10-19T17:00:03+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:09.719174291+02:00,3564719,0.000179
k8,job-4,med-1,2025-10-19T17:00:04+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:08:33.719174291+02:00,3563719,0.006199
k8,job-5,gpu-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:01:53.719174291+02:00,3562719,0.000623
k8,job-6,burst-1,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:01:33.719174291+02:00,3562719,0.000528
k8,job-7,med-2,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:06:34.719174291+02:00,3562719,0.005604
k8,job-8,small-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:18.719174291+02:00,3562719,0.000205
k8,job-9,med-0,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:08:26.719174291+02:00,3562719,0.008029
k8,job-10,small-1,2025-10-19T17:00:05+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:19.719174291+02:00,3562719,0.000209
k8,job-12,gpu-0,2025-10-19T17:00:08+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:01:37.719174291+02:00,3559719,0.000555
k8,job-13,small-2,2025-10-19T17:00:09+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:16.719174291+02:00,3558719,0.000197
k8,job-14,small-3,2025-10-19T17:00:10+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:04.719174291+02:00,3557719,0.000149
k8,job-16,small-4,2025-10-19T17:00:12+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T17:59:59.719174291+02:00,3555719,0.000129
k8,job-26,small-0,2025-10-19T17:00:19+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:12.719174291+02:00,3548719,0.000181
k8,job-27,small-1,2025-10-19T17:00:21+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:20.719174291+02:00,3546719,0.000213
k8,job-28,small-2,2025-10-19T17:00:21+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:04.719174291+02:00,3546719,0.000149
k8,job-29,small-3,2025-10-19T17:00:22+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:08.719174291+02:00,3545719,0.000165
k8,job-33,gpu-0,2025-10-19T17:00:30+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:04:43.719174291+02:00,3537719,0.002406
k8,job-37,burst-0,2025-10-19T17:00:33+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:09:07.719174291+02:00,3534719,0.004444
k8,job-49,small-4,2025-10-19T17:00:52+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:05.719174291+02:00,3515719,0.000153
k8,job-62,small-0,2025-10-19T17:01:02+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:24.719174291+02:00,3505719,0.000230
k8,job-76,small-1,2025-10-19T17:01:14+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:11.719174291+02:00,3493719,0.000177
k8,job-80,small-2,2025-10-19T17:01:22+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:24.719174291+02:00,3485719,0.000230
k8,job-87,small-3,2025-10-19T17:01:28+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:09.719174291+02:00,3479719,0.000169
k8,job-95,small-4,2025-10-19T17:01:34+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:22.719174291+02:00,3473719,0.000222
k8,job-98,med-1,2025-10-19T17:01:38+02:00,2025-10-19T17:59:27.719174291+02:00,2025-10-19T18:00:15.719174291+02:00,3469719,0.000205
